,install_date,platform,lt,installs,iap_revenue,ads_revenue
8083,2021-06-14,ios,37,144,31.739008859487893,28.975654971422045
8084,2021-06-14,android,38,819,80.73972104285193,201.69544350771173
8085,2021-06-14,ios,38,146,51.92353513902665,26.66184279062145
8086,2021-06-14,android,39,796,51.67964843712968,147.84417516924225
8087,2021-06-14,ios,39,145,14.181606931528092,18.705996850767406
8088,2021-06-14,android,40,790,59.18400367391366,139.47675801792457
8089,2021-06-14,ios,40,142,26.750932566164856,20.025605937786167
8090,2021-06-14,android,41,812,91.4622423094905,156.42410020891214
8091,2021-06-14,ios,41,150,9.92632096242535,19.019555943421437
8092,2021-06-14,android,42,796,16.66517482635343,148.54556559225193
8093,2021-06-14,ios,42,140,51.60766011557317,13.10180489148479
8094,2021-06-14,android,43,760,21.07081815317774,137.20994809916363
8095,2021-06-14,ios,43,152,21.013042982827066,19.36447782223695
8096,2021-06-14,android,44,738,58.21343777395797,178.12800629856974
8097,2021-06-14,ios,44,138,3.003238443188667,26.8951357191836
8098,2021-06-14,android,45,724,151.1637900256298,254.0124903844753
8099,2021-06-14,ios,45,132,65.00582823847438,34.44997389856144
8100,2021-06-14,android,46,697,195.27989840283195,256.2759464006688
8101,2021-06-14,ios,46,127,88.12436629925097,31.09904781865771
8102,2021-06-14,android,47,696,82.98885468536318,235.17575060648278
8103,2021-06-14,ios,47,133,68.95018018072616,29.326823886221973
8104,2021-06-14,android,48,715,147.2319759902104,241.75726819895408
8105,2021-06-14,ios,48,137,62.65782051352155,27.494457904191222
8106,2021-06-14,android,49,707,107.25052791670643,190.74765851967481
8107,2021-06-14,ios,49,133,44.743999238014226,25.887447953864466
8108,2021-06-14,android,50,681,65.78301451114703,137.73574716990834
8109,2021-06-14,ios,50,129,11.864999797940255,17.68352502293419
8110,2021-06-14,android,51,653,37.99146198347306,97.44136728943249
8111,2021-06-14,ios,51,130,21.26699545770335,14.254697954820585
8112,2021-06-14,android,52,663,78.68953767419102,165.0727270760708
8113,2021-06-14,ios,52,119,40.95236636825753,21.167583965638187
8114,2021-06-14,android,53,656,68.81637975384032,165.71130418810117
8115,2021-06-14,ios,53,116,90.85911777799606,18.49713794911804
8116,2021-06-14,android,54,644,29.195257416531504,99.71201795089576
8117,2021-06-14,ios,54,120,58.49601998664666,14.502414948918158
8118,2021-06-14,android,55,648,57.36382902242631,103.11067136877193
8119,2021-06-14,ios,55,123,34.551742262147485,11.768445988796884
8120,2021-06-14,android,56,642,38.76040941367841,141.33260812455967
8121,2021-06-14,ios,56,123,51.036999130845075,12.060886027960805
8122,2021-06-14,android,57,631,24.09491231837451,139.6846204256533
8123,2021-06-14,ios,57,117,32.83699944078923,14.457743994425982
8124,2021-06-14,android,58,618,16.51184649743849,92.99738916254103
8125,2021-06-14,ios,58,119,5.681227425116539,10.516017963149352
8126,2021-06-14,android,59,598,54.48549664738811,102.08215327258347
8127,2021-06-14,ios,59,109,24.448658046456337,10.47528695850633
8128,2021-06-14,android,60,589,25.150999571681027,166.22845778373653
8129,2021-06-14,ios,60,113,61.94380007838345,16.208181999332737
8130,2021-06-14,android,61,576,35.0166041957593,140.23789624060976
8131,2021-06-14,ios,61,106,28.5591029431057,17.47859496390447
8132,2021-06-14,android,62,591,30.47848198952675,95.23372515155995
8133,2021-06-14,ios,62,104,18.850999678969384,11.13628100961796
8134,2021-06-14,android,63,567,52.53769910959197,115.11621391060908
8135,2021-06-14,ios,63,103,28.708211447587967,13.234102957008872
8136,2021-06-14,android,64,564,14.339106355806472,128.55893601293565
8137,2021-06-14,ios,64,106,55.17438266344071,15.582916923303856
8138,2021-06-14,android,65,561,35.98694766868812,111.54384804555548
8139,2021-06-14,ios,65,108,54.05838657966102,18.640174928936176
8140,2021-06-14,android,66,535,45.03569089432776,174.92675214980818
8141,2021-06-14,ios,66,110,68.83993485928322,24.447289988282137
8142,2021-06-14,android,67,539,70.33553423055875,157.0591541182839
8143,2021-06-14,ios,67,103,48.70794825339413,20.053647852153517
8144,2021-06-14,android,68,542,58.38040005225015,144.54668800650893
8145,2021-06-14,ios,68,101,53.13109740601348,16.1001899606199
8146,2021-06-14,android,69,538,80.88246890192438,159.20162424880823
8147,2021-06-14,ios,69,106,78.76245417671777,17.59514097313513
8148,2021-06-14,android,70,529,6.130484762412012,103.54449108417884
8149,2021-06-14,ios,70,99,39.19796835850239,13.170973927044543
8150,2021-06-14,android,71,527,25.316997499373198,110.88157910942175
8151,2021-06-14,ios,71,99,65.17527565216731,16.98328501431388
8152,2021-06-14,android,72,527,18.864999678730968,119.53393453781064
8153,2021-06-14,ios,72,102,76.3582884500723,15.994870951253688
8154,2021-06-14,android,73,512,47.36303687200141,136.81944455825237
8155,2021-06-14,ios,73,96,60.98053401106358,15.61227902158862
8156,2021-06-14,android,74,497,29.380088507197325,121.45557046895215
8157,2021-06-14,ios,74,94,57.226536860152365,15.485600938118296
8158,2021-06-14,android,75,483,50.10059757920134,115.99857801562575
8159,2021-06-14,ios,75,94,32.71062156080389,13.683829977933783
8160,2021-06-14,android,76,489,38.66642658810872,119.75159853709602
8161,2021-06-14,ios,76,95,40.069005316979414,15.21791500179097
8162,2021-06-14,android,77,477,40.78139372130179,63.39330010991671
8163,2021-06-14,ios,77,96,18.72287665034795,8.75005997979315
8164,2021-06-14,android,78,477,40.814042049261154,70.33954401391804
8165,2021-06-14,ios,78,97,11.143958262710811,10.545775968581438
8166,2021-06-14,android,79,466,0.0,87.65498317304446
8167,2021-06-14,ios,79,96,18.202697301550867,12.07875691994559
8168,2021-06-14,android,80,453,10.9036529858886,101.68208122240321
8169,2021-06-14,ios,80,90,42.331412040659906,16.064689977793023
8170,2021-06-14,android,81,443,79.51054473580217,115.29603187963949
8171,2021-06-14,ios,81,93,16.051587364772796,9.254889953241218
8172,2021-06-14,android,82,447,0.0,133.7479979141208
8173,2021-06-14,ios,82,90,16.778999714255335,19.351993011892773
8174,2021-06-14,android,83,462,45.353459475097296,141.15040197728376
8175,2021-06-14,ios,83,91,53.8148526424675,23.49409789557103
8176,2021-06-14,android,84,438,47.51175719087958,123.61534422946715
8177,2021-06-14,ios,84,89,2.887954968837738,17.01635794417234
8178,2021-06-14,android,85,437,67.88927810248208,133.0628001534642
8179,2021-06-14,ios,85,91,28.195523483655453,16.620227897830773
8180,2021-06-14,android,86,428,13.971999762058259,102.59477014463482
8181,2021-06-14,ios,86,91,47.425613582614425,16.07177002093522
8182,2021-06-14,android,87,413,66.82040398001422,104.4894961691025
8183,2021-06-14,ios,87,90,21.265480056776045,18.985883965622634
8184,2021-06-14,android,88,422,190.72838591781246,112.1948884993908
8185,2021-06-14,ios,88,84,18.157999690771103,19.494489827542566
8186,2021-06-14,android,89,403,43.90929389920366,101.62184424925545
8187,2021-06-14,ios,89,88,34.957999404668804,18.046551873441786
8188,2021-06-14,android,90,415,94.86903845178568,105.14797638699565
8189,2021-06-14,ios,90,85,59.14227309080601,21.994666027021594
8190,2021-06-15,android,0,12837,1449.4601573203054,4321.693911766152
8191,2021-06-15,ios,0,1540,1066.310872872892,674.6353681205219
8192,2021-06-15,android,1,4127,684.567619616769,1781.3464285743103
8193,2021-06-15,ios,1,674,583.5581551427957,194.50348422501702
8194,2021-06-15,android,2,3394,490.27593845064695,993.0451980241924
8195,2021-06-15,ios,2,549,213.64799978645874,143.2234427229705
8196,2021-06-15,android,3,2815,259.090681515509,862.149473040141
8197,2021-06-15,ios,3,463,220.7306142693409,127.30773890699857
8198,2021-06-15,android,4,2435,233.42315273113152,737.6438737157077
8199,2021-06-15,ios,4,420,267.7303783467469,102.63298114464487
8200,2021-06-15,android,5,2329,218.1141607445448,657.7225494914219
8201,2021-06-15,ios,5,395,43.33969691542435,95.08715681847389
8202,2021-06-15,android,6,2156,412.5089270713911,743.6935336157503
8203,2021-06-15,ios,6,348,64.58031351460696,106.09719480046988
8204,2021-06-15,android,7,2026,232.1938422245505,763.6992925682862
8205,2021-06-15,ios,7,310,131.09897316154075,109.04260130030889
8206,2021-06-15,android,8,1826,346.4720205903538,746.7879705967352
8207,2021-06-15,ios,8,302,35.09997439393884,86.08520716063867
8208,2021-06-15,android,9,1705,289.2618751139471,708.7800958733533
8209,2021-06-15,ios,9,272,278.44682593197024,74.99045618501259
8210,2021-06-15,android,10,1627,215.35646964910097,723.4191814588376
8211,2021-06-15,ios,10,261,86.27928299773473,87.80598307255423
8212,2021-06-15,android,11,1548,248.87858793792068,644.8852219947767
8213,2021-06-15,ios,11,253,30.186823285921456,70.79193885366112
8214,2021-06-15,android,12,1532,196.2562798159568,413.6280311921712
8215,2021-06-15,ios,12,257,73.269426458601,79.87150115099939
8216,2021-06-15,android,13,1443,95.77500884526295,558.7688281667361
8217,2021-06-15,ios,13,253,18.29435705545449,80.79082218748226
8218,2021-06-15,android,14,1385,320.05790962033586,534.4908113109313
8219,2021-06-15,ios,14,237,113.61441916111504,57.801994899316924
8220,2021-06-15,android,15,1320,145.0457262699092,470.84981863380017
8221,2021-06-15,ios,15,223,3.1028017471596003,49.72842595551265
8222,2021-06-15,android,16,1266,317.6561251387736,492.32641524030987
8223,2021-06-15,ios,16,214,71.34505457144135,48.93493392086384
8224,2021-06-15,android,17,1219,212.0512042353774,317.7154766880094
8225,2021-06-15,ios,17,202,54.10166783254206,35.30097196776478
8226,2021-06-15,android,18,1181,179.4139369954213,445.5686473840101
8227,2021-06-15,ios,18,208,27.97899952352047,43.54932691463546
8228,2021-06-15,android,19,1191,216.42698952805438,507.7689650289176
8229,2021-06-15,ios,19,206,31.446023191351355,59.43355397746927
8230,2021-06-15,android,20,1154,76.95480092819238,368.56586706359485
8231,2021-06-15,ios,20,195,200.26181828954327,61.92614988665446
8232,2021-06-15,android,21,1140,244.74416876796036,420.43083743171155
8233,2021-06-15,ios,21,203,29.819761006683354,72.7485400463629
8234,2021-06-15,android,22,1085,149.59482757490056,376.63759952651435
8235,2021-06-15,ios,22,190,79.28169983155058,52.71914690464837
8236,2021-06-15,android,23,1052,211.10280898080697,395.38535449408846
8237,2021-06-15,ios,23,180,46.535343906091214,39.325193978034804
8238,2021-06-15,android,24,988,185.7820109290707,346.9854052712617
8239,2021-06-15,ios,24,178,126.0278392354229,48.198597141301434
8240,2021-06-15,android,25,956,203.1283588432922,338.06645462309825
8241,2021-06-15,ios,25,174,33.60707987932301,30.146448987932672
8242,2021-06-15,android,26,970,102.30847506659808,296.5259635852999
8243,2021-06-15,ios,26,168,33.736743861782074,25.515373975351395
8244,2021-06-15,android,27,956,74.99200479580415,179.63009467890151
8245,2021-06-15,ios,27,166,94.2466375949893,21.720169884807547
8246,2021-06-15,android,28,952,140.2649527386406,286.91296878701905
8247,2021-06-15,ios,28,164,512.4747107015738,35.8037588978259
8248,2021-06-15,android,29,946,123.31884707060217,252.64305335565587
8249,2021-06-15,ios,29,165,484.7757447443181,36.6509141062852
8250,2021-06-15,android,30,895,89.46179899986197,151.33357049064944
8251,2021-06-15,ios,30,164,23.824401739379887,21.932247972476034
8252,2021-06-15,android,31,846,201.01679124252533,162.4891043926873
8253,2021-06-15,ios,31,156,20.97199964284897,21.016966963263258
8254,2021-06-15,android,32,846,116.90273566453534,244.39242474719504
8255,2021-06-15,ios,32,151,34.38617168190098,24.140384975988127
8256,2021-06-15,android,33,808,211.64588675230624,307.22529205011233
8257,2021-06-15,ios,33,155,40.22142897835028,37.325000882614404
8258,2021-06-15,android,34,820,131.52851933215487,265.437841271465
8259,2021-06-15,ios,34,153,3.1738640923910144,40.72100795691222
8260,2021-06-15,android,35,801,103.1998497777834,192.95804018633862
8261,2021-06-15,ios,35,155,98.32043940421522,35.68622301086725
8262,2021-06-15,android,36,796,47.89956745935726,190.81015721988297
8263,2021-06-15,ios,36,148,348.76513732546715,27.452457981344196
8264,2021-06-15,android,37,771,220.52973237807052,164.64183229256741
8265,2021-06-15,ios,37,135,62.32682225183112,25.93122991747805
8266,2021-06-15,android,38,726,91.72833111202561,128.95489808866114
8267,2021-06-15,ios,38,142,30.34613482316029,14.384224957218976
8268,2021-06-15,android,39,720,80.61618573111595,131.04809118680714
8269,2021-06-15,ios,39,141,0.0,19.102751956670545
8270,2021-06-15,android,40,726,85.83306394710458,134.24198024185716
8271,2021-06-15,ios,40,136,11.885999797582627,15.867708023186424
8272,2021-06-15,android,41,718,68.86832888991523,105.48581706962432
8273,2021-06-15,ios,41,127,1.552525773560643,14.144282996974653
8274,2021-06-15,android,42,700,61.53901708322489,125.51636828340816
8275,2021-06-15,ios,42,133,48.12427624535525,20.12582089991338
8276,2021-06-15,android,43,678,79.73834577955343,167.7583582947791
8277,2021-06-15,ios,43,128,36.64642158689952,18.81112993045099
8278,2021-06-15,android,44,671,254.2777018160856,231.08714988629436
8279,2021-06-15,ios,44,130,78.31599866628648,28.948203930893214
8280,2021-06-15,android,45,638,94.44885482390285,215.5368502914389
8281,2021-06-15,ios,45,124,55.957999047040936,31.382887901578215
8282,2021-06-15,android,46,649,123.62645711731446,220.41957619220193
8283,2021-06-15,ios,46,123,112.94288546823024,23.767428088904126
8284,2021-06-15,android,47,659,126.05111667197943,254.87170269222406
8285,2021-06-15,ios,47,130,30.132585179553512,42.22745197862969
8286,2021-06-15,android,48,639,15.778087959726811,189.19308865308994
8287,2021-06-15,ios,48,132,21.152645427073956,26.513707977021113
8288,2021-06-15,android,49,626,92.59680930159087,154.4655995741814
8289,2021-06-15,ios,49,124,32.17199945211411,21.439208856136247
8290,2021-06-15,android,50,624,16.214189105683566,112.59307846393858
8291,2021-06-15,ios,50,120,0.0,12.377721029391978
8292,2021-06-15,android,51,608,102.59141331125392,171.99910753527593
8293,2021-06-15,ios,51,113,19.019421337781193,18.023021029061056
8294,2021-06-15,android,52,597,34.43395154322744,146.38122049151207
8295,2021-06-15,ios,52,115,84.63324964822911,22.067416949401377
8296,2021-06-15,android,53,592,83.045062085751,91.10751807111046
8297,2021-06-15,ios,53,108,101.92008459142525,11.777054010162828
8298,2021-06-15,android,54,581,88.91017445378615,98.45985335986916
8299,2021-06-15,ios,54,112,2.839068163507938,12.189103012839041
8300,2021-06-15,android,55,568,36.107437348063115,127.72991928732517
8301,2021-06-15,ios,55,107,0.0,13.860050979761581
8302,2021-06-15,android,56,573,58.41702753020668,123.42706416144574
8303,2021-06-15,ios,56,109,16.97587435462475,16.699914838965924
8304,2021-06-15,android,57,572,36.05541065713621,101.2042903324982
8305,2021-06-15,ios,57,114,2.8283523830502033,11.77506798858667
8306,2021-06-15,android,58,537,24.5196857839607,101.30597641208806
8307,2021-06-15,ios,58,101,13.992999761700629,11.999827960629773
8308,2021-06-15,android,59,524,89.93863873000883,149.825495219171
8309,2021-06-15,ios,59,101,63.8625797815702,16.94340307083621
8310,2021-06-15,android,60,519,84.32277376376366,136.06462232028935
8311,2021-06-15,ios,60,111,48.87009357798529,16.250701989418303
8312,2021-06-15,android,61,522,89.60745320464648,94.28059122068589
8313,2021-06-15,ios,61,111,33.80229332386613,11.377310015606781
8314,2021-06-15,android,62,510,38.276977244304774,114.24094795561541
8315,2021-06-15,ios,62,107,368.5121658099371,14.479133057113359
8316,2021-06-15,android,63,502,73.40844154986166,110.7802170144787
8317,2021-06-15,ios,63,101,15.126113867370723,15.760641976015904
8318,2021-06-15,android,64,519,21.911084069126602,115.57625140923483
8319,2021-06-15,ios,64,98,16.71451678357983,15.73137498235883
8320,2021-06-15,android,65,510,64.01650614824842,153.00416998457513
8321,2021-06-15,ios,65,97,39.136543638846405,23.401427941629663
8322,2021-06-15,android,66,498,49.30355503116537,175.51683599452008
8323,2021-06-15,ios,66,98,55.42794755599284,23.193603997453465
8324,2021-06-15,android,67,490,61.29899811340976,182.9316984168654
8325,2021-06-15,ios,67,89,17.022652136729718,12.829063028686505
8326,2021-06-15,android,68,484,153.27093714193632,170.14876680445377
8327,2021-06-15,ios,68,93,40.02107208926678,17.706871016584046
8328,2021-06-15,android,69,479,41.06377805674668,98.41715823527011
8329,2021-06-15,ios,69,99,38.76389745498372,12.722387920686742
8330,2021-06-15,android,70,479,16.77899971425533,136.4266680244782
8331,2021-06-15,ios,70,99,21.578904232546808,17.016936007370532
8332,2021-06-15,android,71,469,17.363385229290902,112.38048866709437
8333,2021-06-15,ios,71,97,12.785542739495515,15.786267003895773
8334,2021-06-15,android,72,465,98.06540498990368,136.11851333718914
8335,2021-06-15,ios,72,87,22.64932387433195,18.75726802834106
8336,2021-06-15,android,73,455,56.6954091147151,126.73729851726239
8337,2021-06-15,ios,73,93,30.493821112348314,14.22401597888529
8338,2021-06-15,android,74,435,88.23233204114842,138.93324820229464
8339,2021-06-15,ios,74,88,27.04591182933283,14.093228006720892
8340,2021-06-15,android,75,457,120.196453356004,116.64789011250832
8341,2021-06-15,ios,75,85,81.1401514998666,14.769056036304391
8342,2021-06-15,android,76,446,16.152240625270128,64.7886721698087
8343,2021-06-15,ios,76,84,0.0,6.304288023537083
8344,2021-06-15,android,77,435,63.4416519047966,86.61635889134413
8345,2021-06-15,ios,77,83,14.506174490247606,11.363337950533605
8346,2021-06-15,android,78,424,24.856798844783068,91.61478688941861
8347,2021-06-15,ios,78,79,13.98599976181984,20.79451014584629
8348,2021-06-15,android,79,402,70.51431755721504,106.18238633037981
8349,2021-06-15,ios,79,83,19.125183706798556,21.796432232033112
8350,2021-06-15,android,80,414,104.32572898224235,138.01417755371222
8351,2021-06-15,ios,80,92,17.485999702215196,19.49896495268331
8352,2021-06-15,android,81,398,77.26249483225311,156.3341801249844
8353,2021-06-15,ios,81,80,13.352112341557026,23.215550737833837
8354,2021-06-15,android,82,417,47.54399919033051,150.0543582211685
8355,2021-06-15,ios,82,86,7.602131030079127,24.949512036138913
8356,2021-06-15,android,83,420,70.01134689304352,128.78514588017424
8357,2021-06-15,ios,83,80,20.053173282569887,28.05045622595935
8358,2021-06-15,android,84,408,40.69327709297371,144.42388224597016
8359,2021-06-15,ios,84,80,8.579085573302269,34.35720183500962
8360,2021-06-15,android,85,390,28.440678915658115,119.13109223398351
8361,2021-06-15,ios,85,77,20.012616591158867,26.157441737304907
8362,2021-06-15,android,86,388,61.973420944598914,124.1676884269109
8363,2021-06-15,ios,86,78,116.67537658389426,23.964034100979916
8364,2021-06-15,android,87,379,88.13675452342949,138.59328469006505
8365,2021-06-15,ios,87,79,36.34399938106537,30.673473974660737
8366,2021-06-15,android,88,398,252.90784262053324,143.69457075506216
8367,2021-06-15,ios,88,78,14.089192972270489,25.553435922643985
8368,2021-06-15,android,89,373,56.42910928390101,109.20447857838735
8369,2021-06-15,ios,89,77,64.37176090375543,28.685875972832036
8370,2021-06-15,android,90,393,6.614991600000001,100.3627720531149
8371,2021-06-15,ios,90,74,165.47328838200664,18.46322397622862
8372,2021-06-16,android,0,13791,1439.8729629690122,3361.504853369628
8373,2021-06-16,ios,0,1547,229.34855155824883,337.571024372839
8374,2021-06-16,android,1,4512,737.3582455910658,1205.2411720561931
8375,2021-06-16,ios,1,632,262.8111534630316,162.37205517000984
8376,2021-06-16,android,2,3627,502.9161117246923,1064.5224417242243
8377,2021-06-16,ios,2,525,260.90414031409773,126.54696158306615
8378,2021-06-16,android,3,3102,231.21633090970357,867.334343811377
8379,2021-06-16,ios,3,427,186.16324800564647,103.26916756315768
8380,2021-06-16,android,4,2769,599.1154876843229,810.9970573441042
8381,2021-06-16,ios,4,373,178.1718544150431,88.70474779371943
8382,2021-06-16,android,5,2571,209.07756380994851,917.5278764461564
8383,2021-06-16,ios,5,368,137.36912304996926,115.3828279539739
8384,2021-06-16,android,6,2328,465.84857304678474,919.9644322900604
8385,2021-06-16,ios,6,344,158.29501203382694,114.59411561780144
8386,2021-06-16,android,7,2164,385.6430681700102,797.0319603472931
8387,2021-06-16,ios,7,311,143.1925703729456,103.04876169544877
8388,2021-06-16,android,8,2008,324.3221903807276,872.5787321489934
8389,2021-06-16,ios,8,294,167.8882392896201,98.39207802418969
8390,2021-06-16,android,9,1883,363.30027287356444,864.7753929617094
8391,2021-06-16,ios,9,287,187.08030028873043,109.99977490364836
8392,2021-06-16,android,10,1751,324.29419505264025,772.391575961954
8393,2021-06-16,ios,10,270,128.2959758083885,86.84737603804388
8394,2021-06-16,android,11,1723,136.48451844784222,497.2259796531563
8395,2021-06-16,ios,11,248,55.7868111546011,89.92232308334496
8396,2021-06-16,android,12,1685,143.567931609931,602.4728370187142
8397,2021-06-16,ios,12,252,120.47989828030884,72.92078803200275
8398,2021-06-16,android,13,1595,143.57055277442777,626.811729811152
8399,2021-06-16,ios,13,229,80.0731508853308,65.40161994704977
8400,2021-06-16,android,14,1548,190.93823971547914,591.4148365015108
8401,2021-06-16,ios,14,230,90.41472516492772,53.21474976676109
8402,2021-06-16,android,15,1469,310.42302513154584,515.1665763102901
8403,2021-06-16,ios,15,213,167.66906265587457,60.0595558124478
8404,2021-06-16,android,16,1400,260.7957050254922,384.11635740529164
8405,2021-06-16,ios,16,221,126.82803332393337,40.13172089424188
8406,2021-06-16,android,17,1364,236.31336142519532,538.512174215648
8407,2021-06-16,ios,17,209,57.717101835074665,42.145980031229556
8408,2021-06-16,android,18,1311,163.05788718065753,648.9740480949404
8409,2021-06-16,ios,18,213,102.20747495941706,54.17509313408664
8410,2021-06-16,android,19,1284,291.9494822368363,443.6094166355033
8411,2021-06-16,ios,19,213,70.26688856023897,59.468748068626155
8412,2021-06-16,android,20,1270,324.98492520133465,528.4366954507495
8413,2021-06-16,ios,20,208,151.74829843183505,68.25233796491375
8414,2021-06-16,android,21,1225,156.31497790298158,464.52543997563043
8415,2021-06-16,ios,21,196,130.21665989480567,45.696530755929416
8416,2021-06-16,android,22,1164,200.3376476656759,406.1829019453635
8417,2021-06-16,ios,22,189,176.25473316059296,51.69689087991719
8418,2021-06-16,android,23,1106,183.90158437047145,370.98757657430724
8419,2021-06-16,ios,23,172,97.54548579841853,44.302457835525274
8420,2021-06-16,android,24,1103,257.120256727255,362.24447336628145
8421,2021-06-16,ios,24,175,80.95681796434653,30.065157985474798
8422,2021-06-16,android,25,1099,265.01984922258237,349.17687171543366
8423,2021-06-16,ios,25,170,50.67131773707259,27.704525949797244
8424,2021-06-16,android,26,1056,90.85651537766694,189.102195418036
8425,2021-06-16,ios,26,168,99.07282630951822,22.798388965675258
8426,2021-06-16,android,27,1030,163.6246019511937,354.7231984105556
8427,2021-06-16,ios,27,164,74.26874352342534,35.18566802578425
8428,2021-06-16,android,28,997,151.27047178602305,348.1434479723903
8429,2021-06-16,ios,28,166,158.88569336637946,33.7411328607559
8430,2021-06-16,android,29,992,78.65436346545178,192.07083258614057
8431,2021-06-16,ios,29,168,112.50790658223977,24.203990977839567
8432,2021-06-16,android,30,963,219.44658128428435,201.16076355380937
8433,2021-06-16,ios,30,166,59.37141965640473,24.29104703646226
8434,2021-06-16,android,31,944,218.52231000360442,290.5522609213531
8435,2021-06-16,ios,31,160,53.69524761521763,27.101935968952603
8436,2021-06-16,android,32,971,357.00981894639074,373.66197108062806
8437,2021-06-16,ios,32,159,64.29661045791477,39.24468382991108
8438,2021-06-16,android,33,947,88.12956436997891,329.31844868624466
8439,2021-06-16,ios,33,159,25.916085374469283,37.83006980398204
8440,2021-06-16,android,34,914,22.57807025744772,301.5585127700324
8441,2021-06-16,ios,34,154,181.13228391533556,27.799920010904316
8442,2021-06-16,android,35,896,300.6744934816581,260.36065557972506
8443,2021-06-16,ios,35,152,57.74606991659028,25.307035983292735
8444,2021-06-16,android,36,865,111.26621898583198,219.8477934498187
8445,2021-06-16,ios,36,150,109.80629268187309,25.333780010347255
8446,2021-06-16,android,37,867,85.73313467890817,150.56623940629834
8447,2021-06-16,ios,37,142,60.12299897611142,16.177927922806703
8448,2021-06-16,android,38,830,134.60758966399027,146.2451153153288
8449,2021-06-16,ios,38,140,28.860606681546212,15.710020919987073
8450,2021-06-16,android,39,857,63.38206711345458,150.39343145487783
8451,2021-06-16,ios,39,146,25.17454452377868,13.813643920395407
8452,2021-06-16,android,40,829,88.87313059299768,127.85328318849315
8453,2021-06-16,ios,40,141,44.064999249577525,10.596437946063816
8454,2021-06-16,android,41,815,29.78568949094838,145.8431244497715
8455,2021-06-16,ios,41,132,36.613100252501965,12.520559984332067
8456,2021-06-16,android,42,816,108.38904474955655,187.84701518755173
8457,2021-06-16,ios,42,133,13.48659061201191,14.679158961371286
8458,2021-06-16,android,43,767,87.14158154506565,285.12306607084247
8459,2021-06-16,ios,43,140,100.0907733399954,24.706683970900485
8460,2021-06-16,android,44,750,181.27457990424898,263.9858500052135
8461,2021-06-16,ios,44,137,101.08737764423765,28.46929607493803
8462,2021-06-16,android,45,737,42.570017673090696,245.96917195253627
8463,2021-06-16,ios,45,134,59.324066104748255,29.885941993357847
8464,2021-06-16,android,46,734,96.05806813500524,249.73590082197552
8465,2021-06-16,ios,46,130,25.171999571323397,24.36778392843553
8466,2021-06-16,android,47,743,40.47559488177991,218.28921853835345
8467,2021-06-16,ios,47,128,20.434264293935062,20.265130045765545
8468,2021-06-16,android,48,717,109.09055588676274,189.41936758608426
8469,2021-06-16,ios,48,124,25.850999559760098,12.81317702261731
8470,2021-06-16,android,49,711,33.59628229282832,111.42593200252668
8471,2021-06-16,ios,49,123,7.6859998691082,8.263580972561613
8472,2021-06-16,android,50,716,106.20431191045094,192.18688365888374
8473,2021-06-16,ios,50,124,59.718532438406285,17.976770956986
8474,2021-06-16,android,51,673,213.86500616246104,187.90108156174756
8475,2021-06-16,ios,51,130,87.9350765236345,15.614556973800063
8476,2021-06-16,android,52,657,69.00546437631237,116.23619828899746
8477,2021-06-16,ios,52,131,61.58284037606997,11.936802981916117
8478,2021-06-16,android,53,690,97.348444880273,117.57541738440159
8479,2021-06-16,ios,53,125,14.97854282471049,10.511242964334087
8480,2021-06-16,android,54,670,115.69950192240346,123.75110133119415
8481,2021-06-16,ios,54,123,12.631855197851182,12.200082049675984
8482,2021-06-16,android,55,643,90.69421870296026,139.70284731103789
8483,2021-06-16,ios,55,121,16.190980763804436,17.121523123292718
8484,2021-06-16,android,56,648,81.19417766478884,95.8955242431839
8485,2021-06-16,ios,56,115,18.871999678611758,8.375346991990227
8486,2021-06-16,android,57,618,43.80836632955766,96.4572911522846
8487,2021-06-16,ios,57,107,27.549593874699237,9.191232020792086
8488,2021-06-16,android,58,612,124.90737272931159,153.38444166319096
8489,2021-06-16,ios,58,116,33.6125087957182,17.194787053973414
8490,2021-06-16,android,59,594,123.75142828356294,133.13531091584082
8491,2021-06-16,ios,59,108,26.56499954760075,11.21888702569413
8492,2021-06-16,android,60,621,55.964696538861446,100.49047821921522
8493,2021-06-16,ios,60,104,57.06232827892017,11.589507048411178
8494,2021-06-16,android,61,630,23.80558098520577,133.07655431485
8495,2021-06-16,ios,61,109,1.3929999762773513,13.72450098086847
8496,2021-06-16,android,62,596,65.50835900452697,163.3300030401101
8497,2021-06-16,ios,62,115,16.070239486225127,12.336239995463984
8498,2021-06-16,android,63,596,90.80256893952131,148.66792470102882
8499,2021-06-16,ios,63,105,16.908633850992203,15.838390030607115
8500,2021-06-16,android,64,591,139.42679420835378,228.58118682126224
8501,2021-06-16,ios,64,106,122.14391368806626,23.161521972186165
8502,2021-06-16,android,65,577,118.14418613217784,215.57416285417276
8503,2021-06-16,ios,65,107,42.24882392731762,25.899183875415474
8504,2021-06-16,android,66,539,188.70511578271248,191.98850882078477
8505,2021-06-16,ios,66,111,45.05908556753731,16.702457895764383
8506,2021-06-16,android,67,559,198.49507535967908,181.2898029128155
8507,2021-06-16,ios,67,101,30.050999488234524,19.852968913444784
8508,2021-06-16,android,68,550,94.5894057460394,108.9942033186453
8509,2021-06-16,ios,68,104,0.0,10.655782014713623
8510,2021-06-16,android,69,532,29.292489236779456,129.05588531834655
8511,2021-06-16,ios,69,96,63.24442982295376,20.092873011832125
